group_id,par_cand_idx,par_correct,par_score,par_margin,par_prob,par_start,par_end,yog_cand_idx,yog_correct,yog_score,yog_margin,yog_prob,yog_start,yog_end,kp_cand_idx,kp_correct,kp_score,kp_margin,kp_prob,kp_start,kp_end,death_jd,path_a,has_overlap
39818300,8,0,0.05221074161122872,0.016577479739738166,0.07478116733026122,2448763.3045276385,2448854.6779026384,13,0,0.8955832139902403,0.017491821240360417,0.06703392353366282,2448804.4029959915,2448901.070241362,8,0,0.04910057077891644,0.017935449561788074,0.07466462956642733,2448763.3045276385,2448854.6779026384,2449079.0,0,True
39818400,7,0,0.06022542600755548,0.0053777913260584995,0.0808348479995295,2438461.4083619085,2438548.39620045,2,0,0.9080569464120769,0.05812268807144094,0.05561583000976017,2438327.8971743947,2438454.156433654,7,0,0.06039319822627376,0.016296580292882903,0.08130647374625309,2438461.4083619085,2438548.39620045,2438461.0,0,True
39818500,1,0,0.056332539355381885,0.01764105811110136,0.034598474498308766,2445087.688253299,2445172.483323611,7,0,0.8759417238554322,0.025046410919502438,0.08497410391602479,2445369.6760419277,2445495.935301187,1,0,0.038510894966768315,0.0028844524157567303,0.03529954930263563,2445087.688253299,2445172.483323611,2445533.0,0,True
39818600,1,0,0.07335051275523749,0.004880513790818414,0.09565494743975314,2427215.894016891,2427313.564572447,21,0,0.7530049525236222,0.014783448819353007,0.028541192423518675,2427336.4917294644,2427363.54728502,7,0,0.06639252167173659,0.004441868054013295,0.09597676207613948,2427526.7369856415,2427633.5641557793,2427486.0,0,False
39818700,0,0,-0.006704067273690079,0.0003613195717898183,0.03258620111427504,2433430.8059608606,2433469.9946648534,7,0,0.8606243177780282,0.03600813743740028,0.06343080800854295,2433659.6573379533,2433738.56937499,14,0,0.02881516058650323,0.0033523529186858247,0.034154817108459364,2433771.2472846443,2433796.958305913,2433584.0,0,False
39818800,18,0,0.024888084982499316,0.00805346620249063,0.04507623265111616,2446018.568176536,2446066.659426536,22,0,0.8637028152277966,0.017235601712279336,0.04683244934092714,2446037.8557289736,2446085.2029511956,18,0,0.04037477039928489,0.01335314115577646,0.04589176473557077,2446018.568176536,2446066.659426536,2445533.0,0,True
39818900,3,1,0.07360909943218936,0.02949588718995666,0.09559879774862734,2445478.0522431564,2445561.473821281,25,0,0.7913517520204275,0.02188757935240704,0.03475001218995751,2445861.3123055915,2445908.6595278136,7,0,0.0400094866141781,0.008528861941447065,0.0945116512655835,2445737.136243156,2445819.5457744063,2445533.0,1,False
39819000,5,0,0.08172809396388056,0.002663421128281107,0.11502691085005928,2432779.5968900668,2432865.8364734007,1,0,0.9220490503483363,0.012392808687751167,0.0899050775803613,2432332.457092887,2432442.9339447385,5,0,0.0465336221457201,0.0037332425784655995,0.11425540377686015,2432779.5968900668,2432865.8364734007,2432296.0,0,True
39819100,17,1,0.04732146235579475,0.008095747324106936,0.05862536193109274,2433533.832135804,2433621.807924866,14,0,0.8098576544669537,0.020567723571689456,0.03304919202013359,2433275.1814873116,2433322.5287095336,17,1,0.05947079305873779,0.02486464715771492,0.06008160644790088,2433533.832135804,2433621.807924866,2433584.0,1,True
39819200,14,0,0.058827769187027736,0.008605242465057707,0.06627944112439403,2436251.576589819,2436339.5523788813,7,1,0.893225801079865,0.023125262521471512,0.04854639152143281,2436072.127389815,2436166.8218342597,11,1,0.04429418008833748,0.0008128653579111897,0.06611336561007601,2436008.974496069,2436111.769542944,2436103.0,1,True
39819300,1,1,-0.006274289488681595,0.0037485395505504953,0.03061264125205564,2433558.287046405,2433589.98009328,14,0,0.891893460981756,0.005555065217115129,0.0747330813580699,2434183.9714265903,2434254.992259924,1,1,0.0448713825050882,0.03129680143661531,0.03274457423207073,2433558.287046405,2433589.98009328,2433584.0,1,True
39819400,14,0,0.0909313388557356,0.071846034236491,0.05517238948791744,2427503.602417364,2427596.1324173636,11,0,0.8951127617690533,0.08169762421885052,0.08813561456463287,2427609.1755542364,2427753.4718505326,14,0,0.052046213530914896,0.011961383776510598,0.0541675445635708,2427503.602417364,2427596.1324173636,2427486.0,0,True
39819500,41,0,-0.005945811996091313,0.002050726301433977,0.018097844300624277,2438503.951304551,2438533.878976426,10,0,0.8823483267039582,0.025945035652868098,0.0760560960404114,2438537.323840696,2438627.509025881,37,0,0.004535865223643837,0.0010352922084016143,0.01929948275301687,2438408.504377468,2438432.5905858013,2438461.0,0,False
39819600,0,0,0.043957625639327605,0.0024594847773312667,0.07978689369888406,2441102.0325427987,2441191.6067233537,10,0,0.8543804169939326,0.03366937645424328,0.06788512788624222,2441546.888873178,2441625.800910215,8,0,0.0406172878065371,0.0011195333552772233,0.07974819452848353,2441540.007876132,2441589.4857233544,2441331.0,0,True
39819700,8,0,0.051827526564529935,0.021040751500641813,0.07475525288617464,2430550.2043182277,2430637.06913854,8,0,0.854991517492153,0.028509733218180067,0.0787370285236397,2430600.90279211,2430709.125014332,11,0,0.064628852131041,0.019877500674086217,0.07559921778816132,2430755.2101810747,2430829.5522952243,2430429.0,0,True
39819800,7,0,0.11087819777671026,0.016919461548236703,0.11806124455064512,2434104.945258351,2434211.307411129,15,0,0.8735769703595808,0.003946129156570555,0.07007425666704527,2434153.645298963,2434236.502937852,7,0,0.07524668084774791,0.01968371136777209,0.11584323133199005,2434104.945258351,2434211.307411129,2433826.0,0,True
39819900,38,0,-0.007345516878144766,0.0008377573247310205,0.025915141180444613,2441171.5909133237,2441204.733968879,7,0,0.8845680049044666,0.041265595255683296,0.07912328153234255,2440749.880017454,2440844.5744618983,5,0,0.03424352249681208,0.013874054278805323,0.02788276029656183,2440530.4385036016,2440542.3907180117,2440544.0,0,False
39820000,4,0,0.08752336210371044,0.03426663368946821,0.08933489708088006,2420646.4188976977,2420763.9287848505,4,0,0.8666286399524568,0.0028099204503934105,0.08598077636767605,2420513.5485628997,2420581.1874517887,0,1,0.05120186715976123,0.016801862962290637,0.08722550160721829,2420392.170232767,2420471.2986437907,2420440.0,0,False
39820100,9,0,0.06527260443380485,0.015401981661943745,0.08714725387459515,2426686.335637668,2426775.0102210017,8,0,0.8987089009974257,0.02031311972167349,0.05444390585439618,2426572.3982672226,2426653.564933889,10,1,0.05828693572423771,0.0009096710656946033,0.08685744774812522,2426775.0102210017,2426860.099943224,2426831.0,0,False
39820200,3,0,0.0577389399941301,0.011007840952172956,0.11452854031579178,2416267.693985593,2416380.6932043433,0,1,0.7618758607949399,0.09357702848591398,0.015059905570771559,2415993.179521906,2416087.8739663507,0,1,0.045402355863936046,0.0060404256796318875,0.1149030127466552,2416025.7158605936,2416120.2242980935,2416033.0,1,True
39820300,37,0,-0.005379016627778258,0.0027979854127991822,0.02666481338556499,2414249.3497329517,2414285.8070940627,1,0,0.8682383198987651,0.0428111386689396,0.03807636314280834,2413596.3285790714,2413706.805430923,18,0,0.03023533931312148,0.010249182400408365,0.028649783521947098,2413833.36295691,2413870.4890975347,2413587.0,0,False
39820400,1,0,-0.004509841498894181,0.0014244225655170376,0.0326639098010337,2447752.7618031623,2447786.1312376237,2,0,0.8788325703213196,0.016884521745815118,0.04288616468538607,2447824.9986720644,2447919.693116509,27,0,0.04106186892898991,0.023318518301705726,0.03441273341564789,2448325.7652844996,2448361.533151687,2448274.0,0,False
39820500,1,0,0.07888830877413354,0.023474316401505962,0.05431308865118094,2440708.1675260146,2440808.526727404,4,0,0.8850010235028649,0.061236724802883336,0.021161672470305128,2440803.693474502,2440898.3879189463,0,0,0.07354256496927522,0.03381512639436606,0.05460988792311659,2440611.782109348,2440708.1675260146,2441331.0,0,True
39820600,20,0,0.0190667680645344,0.015457233792282506,0.035645159688584345,2453398.4556924202,2453448.259051795,1,0,0.8122181049755798,0.024768767785223744,0.03658020458422657,2453040.170134806,2453119.082171843,9,0,0.027148043766296093,0.012565790340593639,0.036506738244822166,2453155.9499840867,2453187.9664293993,2453467.0,0,False
39820700,19,0,0.06610388855405917,0.02997855143189515,0.04889528130460161,2458870.58940787,2458960.372423495,6,0,0.9147938835764369,0.10740829362824211,0.09425959165751369,2458604.933418826,2458749.2297151224,20,0,0.044790911871726506,0.012433513141220577,0.04816901946445268,2458960.372423495,2459042.63737662,2458597.0,0,False
39820800,5,0,0.05781940973361306,0.008772297681235358,0.0946098890773754,2430720.781528845,2430826.0825965535,1,0,0.8990481348374919,0.02714719952204847,0.09131119316541583,2430495.9074810734,2430604.1297032954,8,0,0.04670536241143722,0.011792022100916469,0.09414895877741027,2430995.3996451646,2431082.9497319697,2431091.0,0,False
39820900,2,0,0.06532552756810817,0.014276972560201419,0.08753455413475243,2443062.4180515655,2443179.9279387183,1,0,0.9529633816559226,0.1146160270946579,0.03443933483921868,2443041.5348201585,2443167.794079418,1,0,0.050116464155264925,0.009822502622048118,0.08716829109507268,2442988.2494734405,2443062.4180515655,2443630.0,0,True
39821000,5,0,0.06721161482300596,0.011636946042259518,0.12817013645393066,2454242.8557302267,2454354.823455921,13,0,0.8453786653093499,0.04202184426436151,0.0389209189493643,2454174.458722125,2454228.569833236,2,1,0.0304390224555653,0.001059146102306556,0.1266919195824972,2453977.956476754,2454066.6310600876,2454051.0,0,False
39821100,1,0,0.0646591813511486,0.018409379382641353,0.08702970208995345,2455343.343818958,2455425.592707847,16,0,0.8504500268290931,0.01106997035971613,0.05971427034245324,2455815.6781456876,2455884.7261780947,10,0,0.04879402930767497,0.00042416925108891557,0.0863258571838691,2455841.436596736,2455910.225346736,2455284.0,0,True
39821200,8,0,0.060066092302751464,0.013157051325962753,0.09487175670020004,2439868.2732627764,2439973.7392002763,15,0,0.8243641015304644,0.009223477213032849,0.041710080877184794,2439653.79544243,2439701.142664652,0,0,0.05137844686199844,0.013141647894907814,0.09445360825037719,2439324.5073252763,2439411.0715752766,2440013.0,0,False
39821300,9,0,0.08574857626800576,0.023155925747533196,0.08896309188759315,2451033.8244840535,2451151.3343712064,24,0,0.8461189586313493,0.00549289530010133,0.0464393972059041,2451120.3778256685,2451183.507455298,6,0,0.05278441617670724,0.007054001949314596,0.0879553492398057,2450858.7042301465,2450921.732260529,2450930.0,0,True
39821400,11,0,0.09809407463053896,0.06159239798597517,0.061579559945870554,2458506.4276218796,2458636.6324829906,1,1,0.8782686632353705,0.00553475166058659,0.04734007505792513,2458227.969997165,2458354.229256424,10,0,0.033962061065991464,0.00892607683499854,0.058111820711738385,2458429.303647053,2458506.4276218796,2458297.0,0,False
39821500,47,0,-0.01022705699148009,0.0015495921851376403,0.020186422922433268,2452915.5511023356,2452945.684227336,5,0,0.8261356634983235,0.002857408298503561,0.06390630452422115,2452420.320109648,2452474.431220759,48,0,0.03543945960560048,0.012600896523798862,0.02192847663963968,2452945.684227336,2452967.6601023367,2452673.0,0,False
39821600,0,0,0.05209239981285656,0.007043414404445031,0.0529445850751315,2441551.3801022903,2441643.354617915,4,1,0.8481531910433451,0.028295712931355688,0.04611149025239231,2441800.585751861,2441895.2801963054,0,0,0.02043344455772305,0.0032416823266883527,0.05214769734097687,2441551.3801022903,2441643.354617915,2441873.0,0,True
39821700,8,1,0.06497762343926908,0.02133728295949365,0.11511364075445549,2452364.1696423846,2452461.840197941,20,1,0.8224185902562835,0.0022533866551304182,0.0557334726207778,2452335.2264932035,2452394.4105209815,3,0,0.0379545975171768,0.007990281735753911,0.11485729264224197,2451982.965319469,2452094.9330451633,2452382.0,1,True
39821800,1,0,0.030720950265841818,0.001060322923372832,0.07350848518867739,2454512.3194473255,2454592.1265723254,13,0,0.7440171015215362,0.015545591938783465,0.025900974401324384,2454650.188491461,2454677.2440470164,1,0,0.05965053183925746,0.0158414081247559,0.07521401868133136,2454512.3194473255,2454592.1265723254,2454788.0,0,True
39821900,12,0,0.06990716877347261,0.035643873813677236,0.07603776933642287,2447329.580659787,2447414.2463707244,1,0,0.8814589235251126,0.0347769179327424,0.03851802719698597,2446795.92236015,2446868.0705082985,12,0,0.05191526922872545,0.013218680829430195,0.07455491411386188,2447329.580659787,2447414.2463707244,2446991.0,0,True
39822000,9,0,0.04294085912532515,0.0022077033614531574,0.05495610015943416,2460523.2726850826,2460620.3568960195,9,0,0.8939651940419273,0.004567878002108561,0.09541666259425222,2460618.15211281,2460744.4113720693,9,0,0.04201191118150577,0.0003176493670757341,0.05594198433077566,2460523.2726850826,2460620.3568960195,2460362.0,0,True
39822100,3,0,0.0659153327085543,0.02388387174680015,0.05634811453171863,2452515.691472329,2452607.665987954,28,0,0.7455770700703228,0.012008141006397133,0.024420639082500133,2452851.654658491,2452883.2194733056,6,0,0.05575641785347145,0.016774393776186287,0.056181161323445014,2452732.7565035787,2452811.471683266,2452641.0,0,False
39822200,13,0,0.06560362254551692,0.03228129830559424,0.07571070690009742,2440515.990318149,2440605.4962257007,3,0,0.8565295299689605,0.029714536901156108,0.07168225794239604,2439986.307419874,2440045.4914476518,5,0,0.03704932365035503,0.0008813639470293053,0.07382948232778455,2440165.2826792593,2440235.194234815,2440439.0,0,False
39822300,17,0,0.07483836426818603,0.00647539635378841,0.0565156489735472,2448655.29472536,2448736.5856784848,8,0,0.8995946186118219,0.000996141893298108,0.058602247876126855,2448517.5258480227,2448598.692514689,13,0,0.05247174118566487,0.00401179310950113,0.055890880614710856,2448359.3737409846,2448421.009678484,2448606.0,0,False
39822400,8,0,0.028038194308515514,0.02392597653530864,0.04950240115965205,2448115.6792182713,2448180.7816488273,14,0,0.8649273888556472,0.009349455655310424,0.07524122772123547,2448380.964813496,2448451.9856468295,3,0,0.048033186217531575,0.0248252729930826,0.05133300013703753,2447922.5279161884,2447975.708992577,2448195.0,0,False
39822500,4,0,0.07837803849279258,0.03143370517475602,0.08205685152018234,2445847.5272500957,2445952.6676754425,16,0,0.8050203615859891,0.011058509476087885,0.03782450509103029,2445931.2807691107,2445971.864102444,4,0,0.037840703578600185,0.0041643292647027125,0.08020605725452731,2445847.5272500957,2445952.6676754425,2446067.0,0,True
39822600,12,0,0.0750423689839472,0.010553676567663386,0.08200045853008386,2442269.61660491,2442343.5562676704,23,0,0.7988893076379175,0.006988568492156899,0.0439165607569001,2442141.0362008926,2442196.2746268185,12,0,0.037561598703304645,0.009112239921463552,0.07924586579447966,2442269.61660491,2442343.5562676704,2441679.0,0,True
39822700,6,0,0.008642142639555064,0.006900240632230865,0.04258202011258987,2455594.9808623632,2455651.2056887522,28,0,0.7840541790118886,0.0014653752215697535,0.0370719291548251,2455906.396217668,2455953.74343989,3,0,0.04954961440129483,0.013817910405137246,0.044367732088978734,2455499.398657502,2455542.330328509,2456028.0,0,False
39822800,3,0,0.09191856910792337,0.026878438268771565,0.07732277961622741,2435393.095091826,2435506.094310576,6,0,0.8977770025867812,0.009225197322289547,0.08902953812271502,2435364.680318831,2435475.1571706827,0,0,0.058581767372043146,0.007443163422265517,0.0770481880440965,2435151.1169668264,2435245.6254043262,2435607.0,0,True
39822900,7,0,0.050069903508164496,0.016605058960621644,0.08042031921405475,2456233.1701609157,2456303.724285916,14,0,0.8949528986341333,0.0507165707921402,0.058153582331310405,2456328.214488167,2456400.362636315,8,0,0.041760249819201456,0.005665509959116098,0.07986026158715202,2456303.724285916,2456373.9740359155,2456049.0,0,True
39823000,3,0,0.0885182759089554,0.022817022421932856,0.07678770575691657,2451212.1048202296,2451317.405887938,6,0,0.8432678567663094,0.0589089835065697,0.037697235236004406,2451139.220769994,2451211.3689181423,0,0,0.05975637947574901,0.008136889170928759,0.07622217461030441,2450961.0208098125,2451047.7676848127,2451541.0,0,False
39823100,23,0,0.028079845830658784,0.008730322180256673,0.04342251508117571,2445939.5838478883,2445997.7955666385,11,0,0.8108371544128035,0.010079321921512063,0.04406910498639982,2445578.8627531216,2445623.9553457145,22,1,0.04731750594796143,0.005822258950758989,0.04445230607893765,2445856.5782489297,2445939.5838478883,2445909.0,1,False
39823200,1,0,0.08934749945031797,0.00406143921606078,0.09706510036435463,2434814.4515821706,2434938.146200226,9,0,0.8601351842428517,0.01279586081326678,0.06546913037688189,2434986.4677445735,2435057.488577907,9,0,0.0358395345324787,0.004765113908802191,0.09337505058025845,2435319.9930925868,2435411.3985960595,2435109.0,0,False
39823300,134,0,-0.008887363764304825,0.0011194068485854188,0.006917064356796962,2431030.0100648794,2431036.720581346,81,0,0.7461144002832159,0.004154959810622416,0.016676064641122743,2430975.708537356,2431023.055759578,1,0,0.0019176155781175264,0.0136994839294355,0.007661357038400288,2430482.4928938607,2430490.916988639,2430941.0,0,False
39823400,8,0,0.06526437543339944,0.016988084851057794,0.08722589940318388,2446504.6976503544,2446604.304369104,11,0,0.9149520586033342,0.017552531109240155,0.08773452990223068,2446486.769681096,2446576.9548662812,5,0,0.05873991715936735,0.006677163228034078,0.08704957935178378,2446345.520939416,2446416.0217987914,2446236.0,0,True
39823500,3,0,0.08729752557835183,0.025159927616183866,0.08949025056979103,2444588.032427541,2444705.216802541,3,0,0.866066722348809,0.041097440758662174,0.03780745419161091,2444535.980717117,2444599.1103467466,0,0,0.03609538229297163,0.004300475568554792,0.08516566230650591,2444400.765708791,2444483.707896291,2444849.0,0,True
39823700,10,0,0.05209275568173165,0.01078101028656165,0.06977351008734539,2449218.3821324618,2449288.2936880174,29,0,0.8256079103088083,0.03618309045337176,0.039550078018387065,2449283.238225781,2449337.349336892,5,0,0.04417310643336232,0.005138527005581997,0.06977512870605493,2448945.520090795,2449025.66541024,2449111.0,0,True
39823900,0,1,0.058569255188736735,0.011446849949045525,0.08058924546604197,2436518.83711297,2436624.30305047,14,0,0.8585403257462687,0.00873013643181475,0.05885472117502466,2436981.445352863,2437060.3573899,0,1,0.0516002606082809,0.010461485247592564,0.08013634523729374,2436518.83711297,2436624.30305047,2436570.0,1,True
39824000,1,0,0.05946492326949182,0.0029365666540421415,0.07495486353693008,2452225.400029413,2452305.2071544128,5,0,0.8889033516427243,0.06927148087091806,0.06294062543722502,2452272.1590782683,2452322.888244935,2,0,0.033490208002807234,0.005713183033641857,0.07472361164747819,2452305.2071544128,2452381.787904413,2452196.0,0,True
39824100,4,0,0.05530164247465484,0.00280945479050234,0.05886441919016053,2446760.7511055525,2446827.096400691,30,0,0.8019154946653198,0.04823508269123322,0.028871206014944143,2446781.4011897566,2446815.220634201,3,0,0.048647075825321004,0.006350667717605951,0.05885023925668529,2446677.4580413164,2446760.7511055525,2447087.0,0,True
39824200,23,1,0.03904145058585627,0.02074770123614781,0.043779992646323616,2443703.5064375405,2443773.360500041,56,0,0.6763633191032657,0.011839616434255795,0.017851018374173404,2443591.7243839027,2443612.0160505692,23,1,0.04512293678579506,0.014537093621728173,0.044727191028698585,2443703.5064375405,2443773.360500041,2443747.0,1,True
39824300,14,0,0.046581037100790604,0.002604580962141556,0.06934279373885054,2452863.899225393,2452922.3392253933,2,0,0.9722366903137339,0.03485244140316135,0.06310482090746276,2452332.9710771814,2452423.1562623666,7,0,0.04728566841497189,0.015527104468008548,0.06963441135507906,2452579.599447615,2452662.930558726,2452815.0,0,False
39824400,3,0,0.05487397303792518,0.0033452914026565264,0.09381762209041272,2457127.269887261,2457201.0047310106,6,1,0.8995455079966942,0.013978854089491066,0.08172884177206523,2457304.289742554,2457412.511964776,1,0,0.03758036479333084,0.003965402407183932,0.0938896985853022,2456954.780574761,2457048.9808325735,2457389.0,0,False
39824500,7,0,0.023189447449322536,0.0018212686817992221,0.0469402586775557,2448851.4946995582,2448916.597130114,18,0,0.8123134749924483,0.01747219162656044,0.03376184921022478,2449001.855961334,2449042.4392946674,21,0,0.04982411512900075,0.004393766047622059,0.04832710310050387,2449263.0773384487,2449296.8122342825,2448653.0,0,False
39824600,6,0,0.03662266831932802,0.015537624374912799,0.04985475259513046,2448022.7006722726,2448104.4557972727,73,0,0.6670464484913018,0.022561113287999257,0.016012558208444883,2448435.5329322377,2448459.2065433487,9,0,0.03724626795995913,0.018209835479075193,0.05139582379777123,2448215.647366717,2448285.616415328,2448322.0,0,False
39824700,4,1,0.04967007989139401,0.008332363516952268,0.07425392893927872,2441541.965171919,2441640.9208663637,1,0,0.9184604202847446,0.02663635781254381,0.05581643612691186,2441385.6960339053,2441493.9182561273,4,1,0.0343743643291401,0.0010760708074852923,0.07337356113595907,2441541.965171919,2441640.9208663637,2441623.0,1,True
39824800,2,0,0.00022594391908400185,0.008342907709583559,0.039093793119678984,2442049.115817524,2442088.143456413,7,0,0.9046997672414563,0.025629088669545608,0.07615181193712603,2442237.458521341,2442316.370558378,6,0,0.03314609164530867,0.010282860598182203,0.04047740222562364,2442170.324706413,2442208.878873079,2442049.0,0,False
39824900,20,0,0.02085614772401294,0.007164546945967945,0.03837334985390542,2437653.8593237353,2437701.1135424855,11,0,0.8731127386019357,0.02699607423270245,0.07180005760457299,2437760.610400124,2437841.7770667905,21,0,0.039256273500274386,0.00940589792598271,0.03949235391005905,2437701.1135424855,2437744.4108862355,2437942.0,0,False
39825000,9,0,0.06002391026603824,0.013341690289365986,0.09486000283722835,2437717.7817605673,2437814.2314341785,7,0,0.8724387006334805,0.001975569287675172,0.0805912102104448,2437504.276514091,2437575.2973474246,7,0,0.047316182560762164,0.005171097425273129,0.09416408392778092,2437547.6213395605,2437649.1071511926,2437662.0,0,True
39825100,11,0,0.05498779043221399,0.011728230922952963,0.07484855654172667,2428065.1631776756,2428135.074733231,2,0,0.9342534982025255,0.07563029716228542,0.059447591025587006,2427633.1301717707,2427741.3523939927,11,0,0.05387776211835717,0.003337026403314486,0.07469179456084464,2428065.1631776756,2428135.074733231,2427955.0,0,True
39825200,14,0,-0.005361723452645373,0.001825229999681854,0.02979421663426323,2431594.090506866,2431637.383623186,0,0,0.8008200216196747,0.00821819996773332,0.04071855013055582,2431236.072816236,2431346.5496680876,23,0,0.04359812532217198,0.007961034481243384,0.03178955878712749,2431802.2348141572,2431829.6725294357,2431973.0,0,False
39825300,0,0,0.0452269014462985,0.0019523159555653452,0.10192422898749687,2428033.2288124715,2428111.3009999716,13,0,0.8843735328554385,0.008073942044209748,0.08060777546146856,2428611.9582900335,2428693.1249567,9,0,0.06042310983460466,0.008215041081862683,0.10391344118614326,2428684.264109346,2428795.5892655957,2428597.0,0,True
39825400,8,0,0.04741511485079221,0.009580583397468825,0.08617206279126823,2426507.406923233,2426569.2407044834,6,0,0.9199859925783753,0.052343124771135896,0.07554274701038878,2426199.123659337,2426293.8181037814,1,0,0.04652139038598334,0.001671334375977683,0.08657158175713697,2426060.6072513578,2426142.8722044826,2426339.0,0,False
39825500,17,0,0.054554034761092364,0.006550767395872292,0.046374151239593216,2415403.8665582696,2415466.6523568807,1,0,0.8520864611939201,0.01704114762961706,0.040220795009685256,2415065.609521135,2415144.521558172,18,1,0.05408563865070638,0.010389894544543282,0.04674791378117329,2415466.6523568807,2415570.8162457696,2415514.0,1,False
39825600,11,1,0.053769285447037754,0.007195199855089762,0.08038624297018972,2429942.7308050133,2430039.8150159502,51,0,0.6940838864571478,0.024381355401385196,0.019970118550995113,2429907.7776508364,2429939.342465651,11,1,0.038471801791118296,0.010019177366352341,0.07987463042957912,2429942.7308050133,2430039.8150159502,2430027.0,1,True
39825800,3,0,0.08173716342472309,0.025264888193032707,0.11614637082149948,2425532.4489287897,2425627.1095537897,14,0,0.8522327478312535,0.04298528789224676,0.05805455956491441,2425694.6815307373,2425762.3204196263,4,0,0.05052917656477007,0.001837667578973523,0.11443224398468642,2425627.1095537897,2425699.39861629,2425794.0,0,True
39825900,12,1,0.07765049630537749,0.04195951922193126,0.07683748580717666,2418115.2776757386,2418214.8843944883,8,0,0.84390899153528,0.019334991971469484,0.06609473720137861,2417884.8081527483,2417953.8561851555,12,1,0.0436594129298117,0.009254879121052197,0.07460565918976483,2418115.2776757386,2418214.8843944883,2418159.0,1,True
39826000,1,1,0.05113590916035928,0.007167040990888308,0.07427629916734715,2429083.0019277,2429168.463663811,1,1,0.8677428519176539,0.03441629557847714,0.0867979277271788,2429059.872518371,2429170.3493702225,1,1,0.03864390803352859,0.00242774419302344,0.07368838562756033,2429083.0019277,2429168.463663811,2429105.0,1,True
39826100,7,0,0.05324623458816761,0.004282268796480436,0.08710569044371906,2428984.889833058,2429072.793333058,6,1,0.8634175851962536,0.048165403236201776,0.032068430458328134,2428861.7463414045,2428940.6583784414,0,0,0.060762097116245875,0.01668047664486985,0.0878662713539411,2428483.2037393083,2428573.1313330582,2428900.0,0,False
39826200,2,1,0.05054085057327782,0.0016495375864869766,0.11356507173088512,2428080.379112213,2428172.9852059633,1,0,0.8970536917227683,0.03716576311656794,0.05053905995495672,2427981.556170257,2428107.815429516,2,1,0.04168565963996655,0.011900899716790522,0.11470100651724577,2428080.379112213,2428172.9852059633,2428124.0,1,True
39826300,11,0,0.06800533636510094,0.005226913177388479,0.07588357283427653,2433626.758682216,2433722.9411822157,17,0,0.8834564992496403,0.024856938981393517,0.06270287402755306,2433783.2949525514,2433862.206989588,4,0,0.04220606842557491,0.00685767762253453,0.07546900635234631,2433290.999237771,2433385.6936822156,2433289.0,0,False
39826400,12,0,0.03919031680944866,0.0018907564313014047,0.07368219838145978,2438279.2275470872,2438349.2676165323,29,0,0.8691104397670031,0.027120834502774027,0.04233582316296388,2438300.9397449894,2438364.069374619,1,0,0.04351205361412962,0.003915629971465162,0.07369949084748009,2437729.455276254,2437795.2543873657,2438002.0,0,True
39826500,5,0,0.03668686938202423,0.026035540626519818,0.049876428029631284,2433097.733405197,2433179.488530197,8,1,0.934727052436672,0.06348728299008244,0.10339208132368526,2433354.0467348183,2433498.3430311144,9,1,0.043880065916099414,0.011167838658625043,0.05019819327958409,2433360.6491482523,2433427.2835996407,2433414.0,1,True
39826600,3,0,0.0881531475855953,0.042784552768371925,0.08302329468746511,2436037.1646293504,2436136.7713481,15,0,0.8376404370938086,0.00018252299202947686,0.05896304468864583,2436384.7875150596,2436443.9715428376,9,0,0.042962788391409525,0.002879687920121568,0.07956686115968924,2436308.0431606,2436376.9917074754,2436509.0,0,False
39826700,7,1,0.07121156243711513,0.031423647898038386,0.08791410280226004,2443046.642106146,2443151.782531493,9,0,0.8749562948966866,0.005993237991445355,0.052025098881227444,2442851.1566235814,2442905.2677346924,7,1,0.04478311718898465,0.004430207427773454,0.08654373855560256,2443046.642106146,2443151.782531493,2443142.0,1,True
39826800,4,0,0.04224861617628055,0.0022364520552341505,0.06917162573818912,2439304.717821068,2439393.2571266233,7,0,0.9119655366168198,0.035182792115012296,0.08434037351503171,2439426.2029440245,2439505.1149810613,12,0,0.08175543855191512,0.04060234605499269,0.07104398649455661,2439668.878834957,2439730.3964044014,2439857.0,0,False
39826900,22,0,0.010849574510335223,0.004165289719915157,0.03800116981879667,2435603.859085443,2435660.358694818,17,0,0.8604029025475308,0.015901727895086704,0.06614263078251063,2435669.050354664,2435736.689243553,22,0,0.029933199857710528,0.020304878292313214,0.03974153211888979,2435603.859085443,2435660.358694818,2435474.0,0,True
39827000,8,0,0.05962411478115739,0.01366764165279389,0.08051814006459974,2445491.8663112945,2445578.854149836,8,0,0.8111986992474842,0.03315449863441888,0.042063777116363124,2445265.351500308,2445301.4255743823,1,1,0.055069175752036,0.011055033374561679,0.08087665581160472,2445181.860162423,2445267.0851624226,2445214.0,0,True
39827100,5,0,0.014821777297118264,0.01284836438254865,0.042893631933810884,2446734.372395234,2446792.9645827343,19,0,0.8251149832717619,0.002628424501070814,0.050517944369730394,2447154.4633712485,2447226.611519397,0,0,0.02776023000084833,0.007587537904781748,0.0435743218430094,2446562.438567109,2446607.600207734,2446887.0,0,False
39827200,4,1,-0.0024857194501575267,0.0040059307113724865,0.030738629752190806,2447159.4216659744,2447200.4361972245,2,1,0.8841060895529742,0.057831133175540894,0.03917411146064139,2447167.088023734,2447230.2176533635,4,1,0.049121620908645316,0.02280769922030782,0.033036163328086045,2447159.4216659744,2447200.4361972245,2447178.0,1,True
