chart_id,top1_correct,top1_score,top2_score,margin_abs,margin_norm,top1_prob,n_candidates,q,qp
39846600,0,0.777228644341977,0.7727257296397996,0.004502914702177452,0.006785516373937284,0.03339748605645265,40,Q1 (low),Q1 (low)
39846700,0,0.8670848532410336,0.8459082711117828,0.021176582129250776,0.04194548363362215,0.06700280655973118,19,Q2,Q3
39846800,0,0.8006885187505932,0.7804194180867832,0.020269100663810047,0.03026156268382478,0.04602181026993627,28,Q2,Q2
39846900,0,0.8622732746481399,0.817397939709354,0.044875334938785816,0.13049020462554708,0.07797574979486482,15,Q4 (high),Q4 (high)
39847000,0,0.9021405453868729,0.8455470638472498,0.05659348153962318,0.12165369046464757,0.08012878955043398,15,Q4 (high),Q4 (high)
39847100,0,0.8952458061283854,0.8900907979890788,0.005155008139306694,0.006337686397105818,0.0611515946570024,23,Q1 (low),Q3
39847200,0,0.8771766582501133,0.8249447777365772,0.05223188051353611,0.0924265421341237,0.06803049771374615,19,Q4 (high),Q3
39847300,0,0.8504730453698026,0.8387628847740948,0.011710160595707841,0.020100535730536176,0.09278075917202279,13,Q2,Q4 (high)
39847400,1,0.9015566295312687,0.878224760178113,0.023331869353155676,0.04878690194921036,0.08070782881268262,15,Q3,Q4 (high)
39847500,1,0.7911124240482157,0.7734686405087954,0.01764378353942031,0.02761462144446868,0.04496319847350333,29,Q2,Q2
39847600,0,0.7869494160053983,0.7820273944289586,0.004922021576439617,0.007132218726973117,0.03644005444450659,35,Q1 (low),Q1 (low)
39847700,0,0.8950006336887026,0.8898797464168868,0.0051208872718158105,0.00866743175465644,0.06949939926752127,18,Q1 (low),Q3
39847800,0,0.8853747522297744,0.8221433627089082,0.06323138952086615,0.07622611950603013,0.06400775273403661,24,Q4 (high),Q3
39847900,0,0.8670785880110131,0.8510900756594582,0.015988512351554962,0.03349904328048076,0.08714101043889505,13,Q2,Q4 (high)
39848000,0,0.90562461042769,0.8984415284632261,0.007183081964463933,0.00833048849421003,0.04798256885908926,31,Q1 (low),Q2
39848100,0,0.844865301255983,0.8132319610523836,0.031633340203599425,0.042753357137898906,0.03665315473397388,39,Q3,Q1 (low)
39848200,0,0.89322091133419,0.8524406764348821,0.04078023489930793,0.07870717212353884,0.06557182524730264,19,Q3,Q3
39848300,0,0.7908836745756573,0.781763112320042,0.009120562255615305,0.013295865155022056,0.0334597995052376,41,Q1 (low),Q1 (low)
39848400,0,0.8817817354522104,0.8760227050197107,0.005759030432499701,0.010141395403363855,0.08964642003296665,14,Q1 (low),Q4 (high)
39848500,0,0.8501279084335452,0.8366813915296317,0.013446516903913519,0.018209426504293597,0.04981757870724488,26,Q2,Q2
39848600,0,0.9212585832867168,0.8408324448366276,0.08042613845008928,0.12828802021012828,0.09061579312140515,14,Q4 (high),Q4 (high)
39848700,0,0.8334264917659562,0.803679598965136,0.029746892800820213,0.04455858644869661,0.037799458742560035,37,Q3,Q1 (low)
39848800,0,0.8469264867453079,0.8206040053792045,0.02632248136610338,0.05004192545445302,0.051558382676928374,25,Q3,Q2
39848900,0,0.8725993786421125,0.856708115639796,0.01589126300231647,0.025689375716922938,0.06804968857707708,19,Q2,Q3
39849000,0,0.8498005883376571,0.846174207999937,0.0036263803377201143,0.006566466370406288,0.10426691779650302,11,Q1 (low),Q4 (high)
39849100,0,0.8954243660298895,0.89094857119753,0.004475794832359492,0.007923404701359788,0.09076504777253941,13,Q1 (low),Q4 (high)
39849200,0,0.6618069518590075,0.6582945066905699,0.003512445168437628,0.006154883900144362,0.013238120718807775,102,Q1 (low),Q1 (low)
39849300,0,0.9038576482265255,0.8298441238500138,0.07401352437651165,0.11358043922990572,0.05671175984447009,23,Q4 (high),Q3
39849400,0,0.9259417185893616,0.8841358089015339,0.041805909687827714,0.05836441705197807,0.05475179919227654,25,Q4 (high),Q3
39849500,1,0.9097349789460532,0.8785367035098145,0.031198275436238654,0.05631950102141591,0.08431916193852033,15,Q3,Q4 (high)
39849600,1,0.8084849512881414,0.7898735087429241,0.018611442545217294,0.02440510777971746,0.02281177274606082,70,Q2,Q1 (low)
39849700,0,0.8625183756077273,0.8318005836400266,0.030717791967700636,0.040675629446102333,0.040438426402435806,35,Q3,Q2
39849800,0,0.9283642756395984,0.8668255871130852,0.06153868852651323,0.07670646229095068,0.06083332165849873,24,Q4 (high),Q3
39849900,0,0.9150935248809848,0.9085531976386565,0.0065403272423283365,0.015013436319010507,0.08041873259433034,15,Q1 (low),Q4 (high)
39850000,0,0.9622355744524254,0.9103108731661606,0.05192470128626481,0.06163979561035259,0.060837750044150964,25,Q4 (high),Q3
39850100,0,0.8028231106023899,0.7302356188347054,0.07258749176768442,0.1043805557294587,0.03737201753250718,36,Q4 (high),Q1 (low)
39850200,0,0.8934212680269593,0.8742831716856803,0.019138096341279054,0.03397596499860593,0.0781480312728634,16,Q2,Q4 (high)
39850300,1,0.8329174034537172,0.7974297269465833,0.035487676507133914,0.07425837654510253,0.05522156101050141,22,Q3,Q3
39850400,0,0.8775656924847013,0.8367761430665293,0.04078954941817203,0.05800386635291474,0.050945475283515604,25,Q3,Q2
39850500,0,0.9010257455153754,0.8633234817867944,0.03770226372858099,0.04522518858418659,0.04095460572879595,42,Q3,Q2
39850600,0,0.8646631065099495,0.7798151941952016,0.08484791231474786,0.14990881738678874,0.08510091069326818,15,Q4 (high),Q4 (high)
39850700,0,0.8545988479627151,0.8499810057448405,0.004617842217874646,0.006814539714585372,0.06021655099159138,21,Q1 (low),Q3
39850800,0,0.870004906769723,0.8203741354737668,0.049630771295956166,0.0878565314815814,0.04859903089054492,27,Q4 (high),Q2
39850900,0,0.8588754230295705,0.8361368921490145,0.022738530880555996,0.037971969683050735,0.06363857150319502,19,Q3,Q3
39851000,0,0.7963747822256825,0.7881766086070576,0.008198173618624849,0.011031327682742157,0.03235212327078621,42,Q1 (low),Q1 (low)
39851100,1,0.7676654230924292,0.7614309308494156,0.006234492243013645,0.008974198533926349,0.02675983906763073,49,Q1 (low),Q1 (low)
39851200,0,0.820944275453851,0.8165838482007786,0.004360427253072396,0.008378187865660663,0.05613487651077039,21,Q1 (low),Q3
39851300,0,0.8522283638158001,0.7697577369153181,0.08247062690048201,0.09936696613633779,0.03778942804744815,37,Q4 (high),Q1 (low)
39851400,0,0.878909158628712,0.8720701847439003,0.006838973884811694,0.0137620794413088,0.06676974563295222,18,Q1 (low),Q3
